InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SalesAmount,InvoiceMonth,IsReturn
579512,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-11-29 16:47:00,4.13,,United Kingdom,4.13,2011-11,False
548005,21498,RED RETROSPOT WRAP,25,2011-03-29 10:49:00,0.42,14128.0,United Kingdom,10.5,2011-03,False
573601,23371,SET 36 COLOUR PENCILS SPACEBOY,2,2011-10-31 15:24:00,1.25,,United Kingdom,2.5,2011-10,False
575177,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-11-08 18:41:00,5.79,,United Kingdom,23.16,2011-11,False
567507,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-09-20 14:46:00,4.58,,United Kingdom,4.58,2011-09,False
548920,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-04-05 10:19:00,0.42,13018.0,United Kingdom,10.5,2011-04,False
546686,21129,SILVER FISHING GNOME,4,2011-03-16 09:52:00,6.95,14636.0,United Kingdom,27.8,2011-03,False
578344,22727,ALARM CLOCK BAKELIKE RED,2,2011-11-24 09:21:00,7.46,,United Kingdom,14.92,2011-11,False
577845,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2011-11-22 10:44:00,1.04,18139.0,United Kingdom,49.92,2011-11,False
574667,35970,ZINC FOLKART SLEIGH BELLS,6,2011-11-06 12:12:00,1.69,15514.0,United Kingdom,10.14,2011-11,False
560233,22608,PENS ASSORTED FUNKY JEWELED,36,2011-07-17 11:10:00,0.19,16813.0,United Kingdom,6.84,2011-07,False
581131,22383,LUNCH BAG SUKI DESIGN,2,2011-12-07 12:51:00,1.65,16393.0,United Kingdom,3.3,2011-12,False
539650,21704,BAG 250g SWIRLY MARBLES,8,2010-12-20 16:11:00,0.85,,United Kingdom,6.8,2010-12,False
541830,22135,MINI LADLE LOVE HEART PINK,1,2011-01-21 17:09:00,0.42,,United Kingdom,0.42,2011-01,False
572066,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8,2011-10-20 13:07:00,3.29,15159.0,United Kingdom,26.32,2011-10,False
566446,21803,CHRISTMAS TREE STAR DECORATION,6,2011-09-12 15:40:00,0.42,,United Kingdom,2.52,2011-09,False
578676,23581,JUMBO BAG PAISLEY PARK,2,2011-11-24 19:07:00,2.08,16016.0,United Kingdom,4.16,2011-11,False
538529,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-13 10:24:00,4.95,14290.0,United Kingdom,59.400000000000006,2010-12,False
540848,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,2,2011-01-12 09:26:00,3.36,,United Kingdom,6.72,2011-01,False
538349,21262,WHITE GOOSE FEATHER CHRISTMAS TREE,2,2010-12-10 14:59:00,7.62,,United Kingdom,15.24,2010-12,False
538379,22918,HERB MARKER PARSLEY,1,2010-12-12 11:26:00,0.65,17126.0,United Kingdom,0.65,2010-12,False
566562,22602,RETROSPOT WOODEN HEART DECORATION,3,2011-09-13 12:18:00,0.85,17365.0,United Kingdom,2.55,2011-09,False
564727,21260,FIRST AID TIN,2,2011-08-28 12:31:00,3.25,16686.0,United Kingdom,6.5,2011-08,False
537850,22820,GIFT BAG BIRTHDAY,12,2010-12-08 15:38:00,0.65,16722.0,United Kingdom,7.800000000000001,2010-12,False
581416,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-12-08 14:58:00,2.1,14569.0,United Kingdom,2.1,2011-12,False
537642,10002,INFLATABLE POLITICAL GLOBE,1,2010-12-07 15:33:00,1.66,,United Kingdom,1.66,2010-12,False
567297,21592,RETROSPOT CIGAR BOX MATCHES,24,2011-09-19 12:27:00,1.25,15594.0,United Kingdom,30.0,2011-09,False
562715,48111,DOORMAT 3 SMILEY CATS,1,2011-08-08 15:34:00,15.79,,United Kingdom,15.79,2011-08,False
580523,47420,ASSORTED COLOUR SUCTION CUP HOOK,1,2011-12-04 15:00:00,0.19,17827.0,United Kingdom,0.19,2011-12,False
575929,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-11-11 17:23:00,1.25,13310.0,United Kingdom,15.0,2011-11,False
546392,21561,DINOSAUR LUNCH BOX WITH CUTLERY,3,2011-03-11 14:15:00,2.55,14587.0,United Kingdom,7.6499999999999995,2011-03,False
559144,23122,PARTY CHARMS 50 PIECES,12,2011-07-06 14:17:00,0.83,12921.0,United Kingdom,9.959999999999999,2011-07,False
540273,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,32,2011-01-06 11:57:00,0.42,17368.0,United Kingdom,13.44,2011-01,False
569533,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-10-04 15:21:00,0.65,16374.0,United Kingdom,1.9500000000000002,2011-10,False
559039,85099B,JUMBO BAG RED RETROSPOT,4,2011-07-05 15:32:00,4.13,,United Kingdom,16.52,2011-07,False
579328,20996,JAZZ HEARTS ADDRESS BOOK,24,2011-11-29 11:40:00,0.19,17711.0,United Kingdom,4.5600000000000005,2011-11,False
544467,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-02-20 15:51:00,8.5,14502.0,United Kingdom,8.5,2011-02,False
566194,22470,HEART OF WICKER LARGE,1,2011-09-09 13:42:00,2.95,14711.0,United Kingdom,2.95,2011-09,False
536783,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,36,2010-12-02 15:19:00,1.25,15061.0,United Kingdom,45.0,2010-12,False
542790,21389,IVORY HANGING DECORATION  BIRD,12,2011-02-01 10:38:00,0.85,16612.0,United Kingdom,10.2,2011-02,False
559523,22457,NATURAL SLATE HEART CHALKBOARD,2,2011-07-08 17:19:00,2.95,13955.0,United Kingdom,5.9,2011-07,False
580600,23079,TOADSTOOL BEDSIDE LIGHT,1,2011-12-05 11:13:00,8.95,12841.0,United Kingdom,8.95,2011-12,False
575930,23207,LUNCH BAG ALPHABET DESIGN,2,2011-11-11 17:58:00,4.13,,United Kingdom,8.26,2011-11,False
574892,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2011-11-07 14:40:00,1.45,14700.0,United Kingdom,34.8,2011-11,False
553013,22781,GUMBALL MAGAZINE RACK,2,2011-05-12 18:19:00,14.96,,United Kingdom,29.92,2011-05,False
577483,22116,METAL SIGN HIS DINNER IS SERVED,2,2011-11-20 11:50:00,0.79,14502.0,United Kingdom,1.58,2011-11,False
560650,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-07-20 11:38:00,0.85,15529.0,United Kingdom,10.2,2011-07,False
573496,23180,MUM'S KITCHEN CLOCK,1,2011-10-31 11:59:00,4.95,17841.0,United Kingdom,4.95,2011-10,False
565862,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-07 14:56:00,12.75,15885.0,United Kingdom,51.0,2011-09,False
579098,21666,RIDGED GLASS T-LIGHT HOLDER,6,2011-11-28 11:18:00,0.65,14606.0,United Kingdom,3.9000000000000004,2011-11,False
550834,22501,PICNIC BASKET WICKER LARGE,1,2011-04-21 10:51:00,9.95,14730.0,United Kingdom,9.95,2011-04,False
557886,21936,RED RETROSPOT PICNIC BAG,2,2011-06-23 13:39:00,2.95,17799.0,United Kingdom,5.9,2011-06,False
552295,21535,RED RETROSPOT SMALL MILK JUG,2,2011-05-08 14:08:00,2.55,14224.0,United Kingdom,5.1,2011-05,False
538517,21248,DOOR HANGER  MUM + DADS ROOM,1,2010-12-12 16:05:00,1.45,17618.0,United Kingdom,1.45,2010-12,False
573112,22563,HAPPY STENCIL CRAFT,24,2011-10-27 15:33:00,1.25,16416.0,United Kingdom,30.0,2011-10,False
571847,23350,ROLL WRAP VINTAGE SPOT,12,2011-10-19 12:39:00,1.25,15220.0,United Kingdom,15.0,2011-10,False
546922,21931,JUMBO STORAGE BAG SUKI,10,2011-03-18 09:59:00,1.95,14110.0,United Kingdom,19.5,2011-03,False
561226,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-07-26 10:13:00,9.95,15618.0,United Kingdom,19.9,2011-07,False
543174,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-02-04 09:34:00,2.95,16938.0,United Kingdom,17.700000000000003,2011-02,False
548732,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-04-04 10:16:00,1.95,16142.0,United Kingdom,15.6,2011-04,False
553658,22555,PLASTERS IN TIN STRONGMAN,12,2011-05-18 11:42:00,1.65,16818.0,United Kingdom,19.799999999999997,2011-05,False
537376,22568,FELTCRAFT CUSHION OWL,24,2010-12-06 12:59:00,3.39,16722.0,United Kingdom,81.36,2010-12,False
577182,21930,JUMBO STORAGE BAG SKULLS,10,2011-11-18 11:39:00,2.08,16945.0,United Kingdom,20.8,2011-11,False
542401,20985,HEART CALCULATOR,10,2011-01-27 15:51:00,1.25,14541.0,United Kingdom,12.5,2011-01,False
581149,23415,HOME SWEET HOME HOOK,3,2011-12-07 14:12:00,0.39,15471.0,United Kingdom,1.17,2011-12,False
558777,23316,RED REFECTORY CLOCK,1,2011-07-04 10:23:00,19.96,,United Kingdom,19.96,2011-07,False
547651,22432,WATERING CAN PINK BUNNY,1,2011-03-24 12:11:00,1.95,16904.0,United Kingdom,1.95,2011-03,False
561709,85130D,BEADED CRYSTAL HEART PINK LARGE,3,2011-07-29 11:35:00,0.79,17790.0,United Kingdom,2.37,2011-07,False
544684,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-02-22 16:32:00,5.79,,United Kingdom,11.58,2011-02,False
578347,23454,THREE MINI HANGING FRAMES,1,2011-11-24 09:26:00,8.29,,United Kingdom,8.29,2011-11,False
562161,22984,CARD GINGHAM ROSE,12,2011-08-03 11:58:00,0.42,17841.0,United Kingdom,5.04,2011-08,False
576644,22282,12 EGG HOUSE PAINTED WOOD,1,2011-11-16 10:01:00,24.96,,United Kingdom,24.96,2011-11,False
570887,22589,CARDHOLDER GINGHAM STAR,6,2011-10-13 10:25:00,2.89,17169.0,United Kingdom,17.34,2011-10,False
564037,21162,TOXIC AREA  DOOR HANGER,2,2011-08-22 12:26:00,0.39,14800.0,United Kingdom,0.78,2011-08,False
570856,23228,FILIGREE HEART BIRD WHITE,24,2011-10-12 15:01:00,1.25,13464.0,United Kingdom,30.0,2011-10,False
546850,22420,LIPSTICK PEN BABY PINK,6,2011-03-17 13:20:00,0.42,13268.0,United Kingdom,2.52,2011-03,False
578118,22491,PACK OF 12 COLOURED PENCILS,24,2011-11-23 10:08:00,0.85,12955.0,United Kingdom,20.4,2011-11,False
544314,22730,ALARM CLOCK BAKELIKE IVORY,8,2011-02-17 14:42:00,3.75,13767.0,United Kingdom,30.0,2011-02,False
547561,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-03-24 08:44:00,2.1,14129.0,United Kingdom,12.600000000000001,2011-03,False
541497,21195,PINK  HONEYCOMB PAPER BALL,17,2011-01-18 15:19:00,1.63,,United Kingdom,27.709999999999997,2011-01,False
552820,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-05-11 12:53:00,0.65,16644.0,United Kingdom,15.600000000000001,2011-05,False
569219,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2,2011-10-02 13:01:00,1.65,13558.0,United Kingdom,3.3,2011-10,False
541516,22474,SPACEBOY TV DINNER TRAY,1,2011-01-18 17:34:00,10.79,,United Kingdom,10.79,2011-01,False
C570468,M,Manual,-1,2011-10-10 16:32:00,238.78,,United Kingdom,-238.78,2011-10,True
567656,21933,PINK VINTAGE PAISLEY PICNIC BAG,9,2011-09-21 14:40:00,2.46,14096.0,United Kingdom,22.14,2011-09,False
538843,22637,PIGGY BANK RETROSPOT,2,2010-12-14 13:18:00,2.55,16033.0,United Kingdom,5.1,2010-12,False
C552031,22423,REGENCY CAKESTAND 3 TIER,-14,2011-05-05 18:14:00,10.95,13089.0,United Kingdom,-153.29999999999998,2011-05,True
545978,20723,STRAWBERRY CHARLOTTE BAG,3,2011-03-08 12:19:00,0.85,13975.0,United Kingdom,2.55,2011-03,False
545904,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-03-08 08:52:00,9.95,13468.0,United Kingdom,19.9,2011-03,False
568060,23209,LUNCH BAG VINTAGE DOILY,1,2011-09-23 13:11:00,1.65,14546.0,United Kingdom,1.65,2011-09,False
542890,22325,MOBILE VINTAGE HEARTS,2,2011-02-01 13:25:00,4.95,15311.0,United Kingdom,9.9,2011-02,False
554098,22635,CHILDS BREAKFAST SET DOLLY GIRL,1,2011-05-22 13:01:00,9.95,14769.0,United Kingdom,9.95,2011-05,False
559816,21990,MODERN FLORAL STATIONERY SET,2,2011-07-12 16:11:00,2.46,,United Kingdom,4.92,2011-07,False
562715,21749,LARGE RED RETROSPOT WINDMILL,1,2011-08-08 15:34:00,4.13,,United Kingdom,4.13,2011-08,False
549155,90177A,CLASSIC DIAMANTE EARRINGS JET,1,2011-04-06 17:08:00,2.9,,United Kingdom,2.9,2011-04,False
539451,22502,PICNIC BASKET WICKER SMALL,1,2010-12-17 16:59:00,8.47,,United Kingdom,8.47,2010-12,False
569127,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-09-30 13:31:00,3.75,15903.0,United Kingdom,90.0,2011-09,False
581439,22421,LIPSTICK PEN FUSCHIA,2,2011-12-08 16:30:00,0.83,,United Kingdom,1.66,2011-12,False
556195,20726,LUNCH BAG WOODLAND,10,2011-06-09 12:21:00,1.65,16745.0,United Kingdom,16.5,2011-06,False
563563,20971,PINK BLUE FELT CRAFT TRINKET BOX,576,2011-08-17 14:03:00,1.06,16029.0,United Kingdom,610.5600000000001,2011-08,False
577805,22086,PAPER CHAIN KIT 50'S CHRISTMAS,200,2011-11-22 08:19:00,2.55,13881.0,United Kingdom,509.99999999999994,2011-11,False
574655,22384,LUNCH BAG PINK POLKADOT,1,2011-11-06 11:35:00,1.65,16466.0,United Kingdom,1.65,2011-11,False
575936,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-11-13 11:21:00,0.39,17041.0,United Kingdom,9.36,2011-11,False
567892,23201,JUMBO BAG ALPHABET,10,2011-09-22 15:51:00,2.08,15394.0,United Kingdom,20.8,2011-09,False
576581,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-15 14:15:00,4.95,15955.0,United Kingdom,14.850000000000001,2011-11,False
570871,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-10-12 16:36:00,5.79,,United Kingdom,5.79,2011-10,False
571054,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2011-10-13 13:58:00,0.39,14234.0,United Kingdom,0.39,2011-10,False
566491,22718,CARD CAT AND TREE,24,2011-09-13 10:25:00,0.42,14060.0,United Kingdom,10.08,2011-09,False
566607,21535,RED RETROSPOT SMALL MILK JUG,6,2011-09-13 16:40:00,2.55,13032.0,United Kingdom,15.299999999999999,2011-09,False
579456,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-11-29 14:20:00,1.25,13428.0,United Kingdom,1.25,2011-11,False
578284,23367,SET 12 COLOUR PENCILS SPACEBOY,16,2011-11-23 13:56:00,0.65,14385.0,United Kingdom,10.4,2011-11,False
551008,85099B,JUMBO BAG RED RETROSPOT,2,2011-04-26 09:50:00,4.13,,United Kingdom,8.26,2011-04,False
571180,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,2011-10-14 10:47:00,7.95,15498.0,United Kingdom,31.8,2011-10,False
541695,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,2011-01-20 18:01:00,4.98,,United Kingdom,4.98,2011-01,False
567668,17084N,FAIRY DREAMS INCENSE,1,2011-09-21 15:29:00,0.42,,United Kingdom,0.42,2011-09,False
553054,21213,PACK OF 72 SKULL CAKE CASES,1,2011-05-13 10:22:00,0.55,17886.0,United Kingdom,0.55,2011-05,False
538011,84992,72 SWEETHEART FAIRY CAKE CASES,5,2010-12-09 12:24:00,0.55,14896.0,United Kingdom,2.75,2010-12,False
537237,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-06 09:58:00,7.62,,United Kingdom,7.62,2010-12,False
562417,82482,WOODEN PICTURE FRAME WHITE FINISH,11,2011-08-04 16:32:00,2.55,,United Kingdom,28.049999999999997,2011-08,False
555278,20718,RED RETROSPOT SHOPPER BAG,1,2011-06-01 17:33:00,2.46,,United Kingdom,2.46,2011-06,False
546856,22522,CHILDS GARDEN FORK BLUE,12,2011-03-17 14:12:00,0.85,15433.0,United Kingdom,10.2,2011-03,False
566191,23201,JUMBO BAG ALPHABET,10,2011-09-09 13:26:00,2.08,14388.0,United Kingdom,20.8,2011-09,False
567671,22283,6 EGG HOUSE PAINTED WOOD,1,2011-09-21 15:34:00,15.79,,United Kingdom,15.79,2011-09,False
573269,21931,JUMBO STORAGE BAG SUKI,1,2011-10-28 13:00:00,2.08,16764.0,United Kingdom,2.08,2011-10,False
546537,21843,RED RETROSPOT CAKE STAND,1,2011-03-14 14:32:00,10.95,15005.0,United Kingdom,10.95,2011-03,False
570111,23506,MINI PLAYING CARDS SPACEBOY,4,2011-10-07 12:28:00,0.42,15005.0,United Kingdom,1.68,2011-10,False
537653,22429,ENAMEL MEASURING JUG CREAM,2,2010-12-07 15:54:00,4.25,17897.0,United Kingdom,8.5,2010-12,False
575117,20996,JAZZ HEARTS ADDRESS BOOK,3,2011-11-08 14:22:00,0.19,12748.0,United Kingdom,0.5700000000000001,2011-11,False
543713,22549,PICTURE DOMINOES,1,2011-02-11 11:46:00,2.46,,United Kingdom,2.46,2011-02,False
576564,20829,GLITTER HANGING BUTTERFLY STRING,4,2011-11-15 13:32:00,2.1,15311.0,United Kingdom,8.4,2011-11,False
557892,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,2011-06-23 14:11:00,3.25,14534.0,United Kingdom,6.5,2011-06,False
576300,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-11-14 14:39:00,1.65,15058.0,United Kingdom,1.65,2011-11,False
548148,22363,GLASS JAR MARMALADE,2,2011-03-29 12:31:00,2.95,17931.0,United Kingdom,5.9,2011-03,False
541950,85066,CREAM SWEETHEART MINI CHEST,6,2011-01-24 12:13:00,12.75,15498.0,United Kingdom,76.5,2011-01,False
573380,22585,PACK OF 6 BIRDY GIFT TAGS,9,2011-10-30 14:04:00,1.25,14572.0,United Kingdom,11.25,2011-10,False
C578124,22659,LUNCH BOX I LOVE LONDON,-1,2011-11-23 10:30:00,1.95,14049.0,United Kingdom,-1.95,2011-11,True
546990,22301,COFFEE MUG CAT + BIRD DESIGN,12,2011-03-18 12:59:00,2.55,14315.0,United Kingdom,30.599999999999998,2011-03,False
577743,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-11-21 13:44:00,9.95,17006.0,United Kingdom,9.95,2011-11,False
547385,22546,MINI JIGSAW PURDEY,1,2011-03-22 15:48:00,0.83,,United Kingdom,0.83,2011-03,False
572865,46000M,POLYESTER FILLER PAD 45x45cm,6,2011-10-26 13:01:00,1.55,17841.0,United Kingdom,9.3,2011-10,False
563450,23202,JUMBO BAG VINTAGE LEAF,20,2011-08-16 14:33:00,2.08,16523.0,United Kingdom,41.6,2011-08,False
551995,22874,NUMBER TILE COTTAGE GARDEN 6,1,2011-05-05 15:42:00,4.13,,United Kingdom,4.13,2011-05,False
555564,22064,PINK DOUGHNUT TRINKET POT,4,2011-06-05 15:01:00,1.65,15005.0,United Kingdom,6.6,2011-06,False
540848,20733,GOLD MINI TAPE MEASURE,1,2011-01-12 09:26:00,0.85,,United Kingdom,0.85,2011-01,False
552108,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-05-06 11:36:00,1.69,17841.0,United Kingdom,1.69,2011-05,False
558633,82580,BATHROOM METAL SIGN,25,2011-06-30 19:13:00,0.55,16745.0,United Kingdom,13.750000000000002,2011-06,False
547380,22756,LARGE YELLOW BABUSHKA NOTEBOOK,2,2011-03-22 15:20:00,1.25,16809.0,United Kingdom,2.5,2011-03,False
573585,20616,CHERRY BLOSSOM PASSPORT COVER,1,2011-10-31 14:41:00,4.13,,United Kingdom,4.13,2011-10,False
C562267,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-08-03 16:33:00,0.65,14056.0,United Kingdom,-0.65,2011-08,True
544776,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-02-23 11:39:00,3.29,,United Kingdom,3.29,2011-02,False
548708,21918,SET 12 KIDS COLOUR  CHALK STICKS,9,2011-04-03 12:41:00,0.42,13269.0,United Kingdom,3.78,2011-04,False
552958,48185,DOORMAT FAIRY CAKE,10,2011-05-12 12:49:00,6.75,15498.0,United Kingdom,67.5,2011-05,False
568898,22093,MOTORING TISSUE BOX,36,2011-09-29 13:17:00,0.39,13354.0,United Kingdom,14.040000000000001,2011-09,False
546896,82578,KITCHEN METAL SIGN,1,2011-03-17 18:24:00,1.25,,United Kingdom,1.25,2011-03,False
545993,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,24,2011-03-08 13:23:00,3.81,13777.0,United Kingdom,91.44,2011-03,False
551293,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-04-27 14:28:00,1.06,14298.0,United Kingdom,12.72,2011-04,False
569897,21165,BEWARE OF THE CAT METAL SIGN,1,2011-10-06 16:01:00,1.69,17813.0,United Kingdom,1.69,2011-10,False
579196,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-11-28 15:54:00,3.29,14096.0,United Kingdom,3.29,2011-11,False
553228,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-05-16 10:48:00,2.1,16496.0,United Kingdom,12.600000000000001,2011-05,False
538507,21166,COOK WITH WINE METAL SIGN,1,2010-12-12 13:26:00,1.95,15547.0,United Kingdom,1.95,2010-12,False
537396,85199L,LARGE HANGING IVORY & RED WOOD BIRD,7,2010-12-06 14:08:00,0.65,17223.0,United Kingdom,4.55,2010-12,False
574528,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-11-04 14:03:00,2.55,16782.0,United Kingdom,15.299999999999999,2011-11,False
555073,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-05-31 11:39:00,9.95,16470.0,United Kingdom,9.95,2011-05,False
557057,16259,PIECE OF CAMO STATIONERY SET,108,2011-06-16 14:46:00,0.08,16843.0,United Kingdom,8.64,2011-06,False
541522,22192,BLUE DINER WALL CLOCK,2,2011-01-19 09:54:00,8.5,17419.0,United Kingdom,17.0,2011-01,False
552444,21621,VINTAGE UNION JACK BUNTING,2,2011-05-09 13:10:00,8.5,17634.0,United Kingdom,17.0,2011-05,False
536739,22849,BREAD BIN DINER STYLE MINT,1,2010-12-02 13:08:00,16.95,14180.0,United Kingdom,16.95,2010-12,False
542602,48187,DOORMAT NEW ENGLAND,2,2011-01-30 12:09:00,7.95,15579.0,United Kingdom,15.9,2011-01,False
566397,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-09-12 12:54:00,0.55,17811.0,United Kingdom,0.55,2011-09,False
538641,22607,WOODEN ROUNDERS GARDEN SET,4,2010-12-13 14:36:00,9.95,15640.0,United Kingdom,39.8,2010-12,False
538566,47559B,TEA TIME OVEN GLOVE,1,2010-12-13 11:21:00,2.51,,United Kingdom,2.51,2010-12,False
541423,20717,STRAWBERRY SHOPPER BAG,7,2011-01-17 17:54:00,0.83,,United Kingdom,5.81,2011-01,False
578233,23438,RED SPOT GIFT BAG LARGE,20,2011-11-23 12:20:00,1.25,14049.0,United Kingdom,25.0,2011-11,False
576351,20750,RED RETROSPOT MINI CASES,1,2011-11-14 15:51:00,7.95,17235.0,United Kingdom,7.95,2011-11,False
573840,23318,BOX OF 6 MINI VINTAGE CRACKERS,48,2011-11-01 11:38:00,2.08,14866.0,United Kingdom,99.84,2011-11,False
576615,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-11-15 16:42:00,0.29,17231.0,United Kingdom,0.8699999999999999,2011-11,False
578824,21864,UNION JACK FLAG PASSPORT COVER,1,2011-11-25 14:02:00,2.1,17883.0,United Kingdom,2.1,2011-11,False
576339,20682,RED RETROSPOT CHILDRENS UMBRELLA,3,2011-11-14 15:27:00,6.63,14096.0,United Kingdom,19.89,2011-11,False
537759,22575,METAL MERRY CHRISTMAS WREATH,8,2010-12-08 11:42:00,1.95,13126.0,United Kingdom,15.6,2010-12,False
562276,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-08-04 10:23:00,0.55,17735.0,United Kingdom,13.200000000000001,2011-08,False
579471,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,2011-11-29 15:08:00,7.46,,United Kingdom,14.92,2011-11,False
549664,22383,LUNCH BAG SUKI DESIGN,5,2011-04-11 12:13:00,1.65,13113.0,United Kingdom,8.25,2011-04,False
565919,47310M,SMALL POP BOX FUNKY MONKEY,1,2011-09-07 16:48:00,1.63,,United Kingdom,1.63,2011-09,False
554961,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-05-27 15:19:00,16.63,,United Kingdom,33.26,2011-05,False
568346,22139,RETROSPOT TEA SET CERAMIC 11 PC,5,2011-09-26 15:28:00,10.79,14096.0,United Kingdom,53.949999999999996,2011-09,False
547896,22961,JAM MAKING SET PRINTED,1,2011-03-28 11:34:00,1.45,17841.0,United Kingdom,1.45,2011-03,False
578075,22142,CHRISTMAS CRAFT WHITE FAIRY,2,2011-11-22 16:11:00,1.45,15039.0,United Kingdom,2.9,2011-11,False
577049,22076,6 RIBBONS EMPIRE,2,2011-11-17 13:58:00,1.65,17397.0,United Kingdom,3.3,2011-11,False
536520,22501,PICNIC BASKET WICKER LARGE,1,2010-12-01 12:43:00,9.95,14729.0,United Kingdom,9.95,2010-12,False
558774,21466,RED FLOWER CROCHET FOOD COVER,2,2011-07-04 10:17:00,3.29,,United Kingdom,6.58,2011-07,False
545060,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2011-02-27 13:47:00,4.25,15547.0,United Kingdom,8.5,2011-02,False
579516,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-11-29 17:52:00,3.29,17841.0,United Kingdom,3.29,2011-11,False
579508,22865,HAND WARMER OWL DESIGN,2,2011-11-29 16:33:00,4.13,,United Kingdom,8.26,2011-11,False
559693,47593B,SCOTTIE DOGS BABY BIB,1,2011-07-11 16:21:00,0.83,,United Kingdom,0.83,2011-07,False
541421,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2011-01-17 17:44:00,16.63,,United Kingdom,16.63,2011-01,False
580387,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-12-04 10:29:00,2.95,18065.0,United Kingdom,23.6,2011-12,False
563578,23136,IVORY WIRE SWEETHEART LETTER TRAY,4,2011-08-17 15:11:00,3.75,12949.0,United Kingdom,15.0,2011-08,False
546791,22974,CHILDRENS DOLLY GIRL MUG,12,2011-03-17 10:38:00,1.65,17716.0,United Kingdom,19.799999999999997,2011-03,False
549368,20973,12 PENCIL SMALL TUBE WOODLAND,13,2011-04-08 11:26:00,0.65,18036.0,United Kingdom,8.450000000000001,2011-04,False
558863,22383,LUNCH BAG SUKI DESIGN,1,2011-07-04 12:28:00,1.65,17243.0,United Kingdom,1.65,2011-07,False
553134,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-05-13 12:50:00,8.25,15382.0,United Kingdom,16.5,2011-05,False
546791,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-03-17 10:38:00,0.42,17716.0,United Kingdom,10.08,2011-03,False
536592,90124B,BLUE MURANO TWIST NECKLACE,1,2010-12-01 17:06:00,10.17,,United Kingdom,10.17,2010-12,False
574149,90211B,JET BLACK LAS VEGAS NECKLACE 45CM,2,2011-11-03 11:29:00,5.95,13709.0,United Kingdom,11.9,2011-11,False
553389,21716,BOYS VINTAGE TIN SEASIDE BUCKET,6,2011-05-16 16:37:00,4.96,,United Kingdom,29.759999999999998,2011-05,False
